linkid,click,pageview,preview,total_events,click_rate
0ba51827-8aab-4994-8bd4-b7967ba088e2,1,1,0,2,100.0
0b896507-26b0-513d-bee9-b6e70aad9e07,1,1,0,2,100.0
0b185afc-8679-4086-a243-b6c72e1454f2,1,1,0,2,100.0
0b11c6cf-30ef-58ef-bbd8-e0579b54bc81,1,1,0,2,100.0
0ad08bc1-6cd4-5e97-82a9-737bd50c30cf,0,2,0,2,0.0
0ac3e962-cc59-55d4-b77d-fe1ea909a4f0,1,1,0,2,100.0
0aa8f3ab-f16d-5da3-8dea-a8e0e70b5054,1,1,0,2,100.0
0a9e00d1-6203-5543-bd74-250c8a80fd94,1,1,0,2,100.0
0a45dd4e-74f4-59c8-8993-001676119061,1,1,0,2,100.0
0a2104e0-fd1b-5651-822b-2ad16715e161,1,1,0,2,100.0
0a097395-76f1-4628-8fb9-d7759f035dab,1,1,0,2,100.0
09df4fa2-834c-5adb-accb-57f5bd217364,0,2,0,2,0.0
09b7d0dc-cb70-509e-923f-afd7250649f6,1,1,0,2,100.0
0994cd97-55dd-54fe-aa83-b146d7ab9fe2,1,1,0,2,100.0
0573bb42-c269-50b6-b827-e3abd012c902,1,1,0,2,100.0
0970f64a-3daa-5278-a39c-8556e0fdd896,1,1,0,2,100.0
0902372c-d99c-5cb3-b4c3-b7556c2631ee,1,1,0,2,100.0
08f4fa3f-000c-5532-b070-767f0cb8f716,1,1,0,2,100.0
08d7eaff-db67-5bdb-8f08-da37a5cf82d0,1,1,0,2,100.0
08ae7e78-e604-5bc6-9de5-e483a81cc3d8,1,1,0,2,100.0
0888422e-3f91-5610-9764-78fa2a313c28,1,1,0,2,100.0
0858b629-b2c6-5ed0-9994-ba25c893f67d,1,1,0,2,100.0
07795e7a-43af-59a8-990b-38b11b4d52aa,1,1,0,2,100.0
06ceb55a-01df-5506-8891-44060a44c3d8,1,1,0,2,100.0
0669578d-bbab-5662-ae01-bdf079f2e078,1,1,0,2,100.0
0642346f-16f9-5e4d-a858-e054e86f4aca,1,1,0,2,100.0
05d06d34-edee-5806-9bbc-228b100ab528,1,1,0,2,100.0
05b1da3a-6343-5553-a996-96a79e1288dc,0,2,0,2,0.0
16e581ff-6b65-5137-8efa-e1ffd82f15f7,0,2,0,2,0.0
174891b1-c599-509e-afe6-3401603a365c,1,1,0,2,100.0
2c736b59-dde2-5b33-92a6-e55d4084abff,1,1,0,2,100.0
24171ef7-6aa1-520e-8775-c56d06db298c,1,1,0,2,100.0
26386736-f319-57ee-bc76-178a34b4ccb3,1,1,0,2,100.0
25d8c9ed-cdf5-56c3-808a-a6badbe43ac0,1,1,0,2,100.0
25c6ea5f-ec5f-5905-b437-abc58604c1c6,0,2,0,2,0.0
25aa52ab-7da3-5ed3-ba51-852783aaeb8d,0,2,0,2,0.0
2582fba3-8f1c-5549-acca-0ccd971bd56e,1,1,0,2,100.0
257d7371-49aa-57ea-83e0-c244b9dc348e,1,1,0,2,100.0
256ad2d7-8488-5279-a64f-c808f45791d1,1,1,0,2,100.0
2563767f-1554-5472-80ec-e88f7131ab17,1,1,0,2,100.0
25516f4d-f721-5ee0-93bd-b3d683807dbb,1,1,0,2,100.0
25080495-d46b-4d2f-9607-668a8a7aee9e,0,1,1,2,0.0
24c1be8b-2aca-5672-8292-800715ac5469,1,1,0,2,100.0
248fca8f-bacc-5b84-ba63-25e6499f7d9d,1,1,0,2,100.0
247e8948-ec13-5252-aafa-e1443633c03c,1,1,0,2,100.0
23b78177-126f-543d-aa85-6ebecf0342fa,1,1,0,2,100.0
2665a727-2ba1-564b-8a8f-af7c4d1a9920,1,1,0,2,100.0
23b33b53-e4f7-556f-86e0-2560f54880cd,1,1,0,2,100.0
2329f4d9-a7d1-56d5-8dc1-6c6cb58fe8fb,1,1,0,2,100.0
2329eaa7-36b6-5d9f-a540-f69b6414a840,1,1,0,2,100.0
22fd78c1-9c21-5bc3-b26c-ba998e38ee58,1,1,0,2,100.0
22d4b615-7673-53d6-8582-5df2c9b56150,1,1,0,2,100.0
2297287e-8aae-4caa-b79a-86c66152f736,1,1,0,2,100.0
22515bd5-9825-5837-bb62-1f685362a594,1,1,0,2,100.0
222e4e15-4fa0-559d-963e-9cbc72d28749,1,1,0,2,100.0
21d82aca-db42-5c14-b774-7d24030adbec,1,1,0,2,100.0
216ad2c6-198a-5540-8d29-436b588f8af6,1,1,0,2,100.0
2146f232-c51f-5e0e-a4b4-173e8bab0bbc,0,2,0,2,0.0
20fffa24-ca8c-53f2-b68f-a8e038e11329,1,1,0,2,100.0
20e66c20-1606-597f-a78d-d62bdb7d97b3,1,1,0,2,100.0
263d9e11-4bf4-5518-9c57-cea01e62d6a3,1,1,0,2,100.0
2687d459-e13b-584a-9ea7-cb9e7984e885,1,1,0,2,100.0
207aed74-4ede-5612-9632-c96ad456ceca,1,1,0,2,100.0
28f01db6-1adc-5e84-867a-43e22c83be9a,1,1,0,2,100.0
2c439211-ae30-58dc-8515-dab828f040e7,0,2,0,2,0.0
2c32d53d-1f64-5456-819d-fe37c55d6af7,1,1,0,2,100.0
2c2e25d0-9b29-53c9-9ddf-8c2e406d29b3,1,1,0,2,100.0
2c0f586e-37ad-51cc-940d-8b22ae5b56b2,1,1,0,2,100.0
2ba666e2-fc7a-584c-b30f-a49bc08bb651,1,1,0,2,100.0
2b225a46-a0d8-51be-889a-10696baead59,1,1,0,2,100.0
2af31cee-be6c-5695-b100-8491a2ce12c5,1,1,0,2,100.0
2a62cd54-dbef-5ac6-bb86-f95797fcac5c,1,1,0,2,100.0
2a342438-918d-47d5-b172-2284046222fd,0,1,1,2,0.0
2a20c79c-7578-5247-878b-a6b71fba3769,1,1,0,2,100.0
29b3c7b7-131e-537d-bcac-3d76a16bf20f,1,1,0,2,100.0
291bcb76-742d-536b-bd70-9133ce947234,1,1,0,2,100.0
290a4367-8a98-5bbf-9681-26019fa99005,0,2,0,2,0.0
28dc445a-8eb2-59c0-a604-83e59ef53ce4,1,1,0,2,100.0
26a47679-59a6-5908-bd6d-98dcc7000573,1,1,0,2,100.0
285f9f55-d08c-587b-b7a8-f5bc5bfc44bc,1,1,0,2,100.0
28570650-3565-57f9-8eef-234eacb351be,1,1,0,2,100.0
280fcfd8-c21c-507b-a682-1d38d5229047,1,1,0,2,100.0
28000198-2f04-5b54-9230-8d168e6f4a32,1,1,0,2,100.0
27d73dbf-eba5-5e74-bd99-86785a207f08,0,2,0,2,0.0
27d5faeb-c156-5d2d-8ece-4d9de62449b8,1,1,0,2,100.0
27a91fe1-9fc0-5c28-9e9e-19ff0e7357a7,1,1,0,2,100.0
27a2728c-48e1-5dbe-a4fe-62393149101d,1,1,0,2,100.0
278941e3-40b2-523e-9f05-d2b60cb49fbc,0,2,0,2,0.0
27670eba-7706-5c3f-b890-35af99fee2f9,1,1,0,2,100.0
272d0543-53f1-5f42-8c67-568eb7841b18,1,1,0,2,100.0
27045276-900a-5f66-bb3e-65f7132ab09c,1,1,0,2,100.0
26d7eb06-a398-5bf5-9eb5-418771bde598,0,2,0,2,0.0
20cfb14b-264d-5a51-8ef5-0fb2b51f6bd7,1,1,0,2,100.0
206a3529-7c13-5735-8789-7d6ffaebab50,1,1,0,2,100.0
174dff54-673d-5e2d-8733-6b82b7c6a228,1,1,0,2,100.0
1a596849-21f6-5228-abc3-c4c9c4676b1b,1,1,0,2,100.0
1c8a5b10-2798-588d-870c-2723f75f66be,1,1,0,2,100.0
1c86d07c-21a0-54da-b422-b88ab383abbf,1,1,0,2,100.0
1c80d91e-9726-56df-a194-b15324dd7afc,1,1,0,2,100.0
1c6360c4-20f2-50c2-9c2f-5c3c3a563bb3,1,1,0,2,100.0
1c2fa0a1-11d5-508f-8155-32a442eb6f77,1,1,0,2,100.0
1c1af346-406f-5ff7-8623-08877b7a89c0,1,1,0,2,100.0
1bf06ac7-1ae0-47ca-95bb-457265ceda75,1,1,0,2,100.0
1bea6344-77a8-53e4-85e3-b351b621e6a5,1,1,0,2,100.0
1baf056b-12fa-52cb-966c-7b6e710382de,1,1,0,2,100.0
1b2eae48-6c5f-45df-a923-8e94c6745689,0,1,1,2,0.0
1b03f4b4-bc97-5970-b180-7a4434030395,1,1,0,2,100.0
1ac7c30d-1c21-5135-bd91-beb7af3bdac1,1,1,0,2,100.0
1aac786b-0fcc-5399-9197-20d0e5928406,1,1,0,2,100.0
1a27b2d3-ca3d-54c7-a543-c873b91bf54c,1,1,0,2,100.0
1caa5600-4e7e-5e19-a320-9ea955ac19c9,1,1,0,2,100.0
19a01f84-54f3-537f-966a-c48c28a90ff9,1,1,0,2,100.0
195956bd-8d66-4e22-b6a9-3729b808a827,0,1,1,2,0.0
193a347e-bede-58d4-9d58-1000cb2ce332,1,1,0,2,100.0
192e0e60-20d7-5a83-97ee-735798ddf8fb,1,1,0,2,100.0
1928de02-a60d-5f24-b6e2-19c49cf29c43,1,1,0,2,100.0
18d7d724-fc52-5668-92fa-887a4af153c1,1,1,0,2,100.0
18b21ae3-043e-55e2-a0fe-abe3858632a0,1,1,0,2,100.0
188c557b-03da-5dd2-8b52-db77cbd84fcf,0,2,0,2,0.0
1854545b-86e2-54e2-b4a5-6bf706b6ebc5,0,2,0,2,0.0
17f88f13-7bfd-5730-bf65-e4dc0d3d648f,1,1,0,2,100.0
17caab8b-9737-5baa-97b9-62de7e3b5ce6,1,1,0,2,100.0
17bb39dd-e13c-5d76-8f29-dec84d05bd3e,1,1,0,2,100.0
1770d48e-9388-584d-87c2-c7f1ba1a7b97,1,1,0,2,100.0
1ca4bfd1-f592-5473-978b-05562ea34f65,1,1,0,2,100.0
1cc34c6c-d447-5fbf-8e46-2b2f5d646509,1,1,0,2,100.0
200a5de0-b145-5143-849d-30e4ab0fd8da,1,1,0,2,100.0
1eb5cfa8-3ec7-5d86-97d7-cf1aaf602af7,1,1,0,2,100.0
1ff6348a-40bf-56ac-aa0d-60c2658f3696,1,1,0,2,100.0
1fe0b307-570d-59a8-a234-8af0332113a7,0,2,0,2,0.0
1fd43f82-c08c-5451-a821-bbb2457d7cde,1,1,0,2,100.0
1fca9fbd-4919-5fcd-8caa-88d04532da33,1,1,0,2,100.0
1fa827e5-e7e0-5b2f-8d6c-be3842ad46ac,0,2,0,2,0.0
1f8e9ee4-d0e8-5593-bc7c-a15bf511a960,0,2,0,2,0.0
1f43a949-9e18-5e40-b138-18d76034f79c,1,1,0,2,100.0
1f3ad397-7d56-5c79-a8d7-d980ef7f38d4,1,1,0,2,100.0
1f2f18e4-76dc-5bc9-8e06-dcf4313f233d,1,1,0,2,100.0
1f2275a9-9a72-513e-9abe-4e11512f2a32,1,1,0,2,100.0
1f1a8fd2-a797-5b94-859e-f942c78ba304,1,1,0,2,100.0
1ed80dce-b4ed-581e-9fe3-109629b86e0f,1,1,0,2,100.0
1ed22e71-e3b5-5d3c-b732-584fe66f721c,1,1,0,2,100.0
1e7067e9-dc74-5cce-a80b-f80d99c3a7e3,1,1,0,2,100.0
1cc86c2c-06c6-41fb-8d72-100669f98b4e,1,1,0,2,100.0
1e4610cb-0303-5316-a75d-a867ed5044b5,1,1,0,2,100.0
1e4401a5-d0ee-5021-9ee0-5f3560b609c0,1,1,0,2,100.0
1e39d2ba-1f10-52b9-bb01-fb03fc2c17c0,1,1,0,2,100.0
1e1216d7-79e8-587e-abc2-09d9c6b70160,1,1,0,2,100.0
1e0008c6-4331-5285-a1ed-9a545cc181cf,1,1,0,2,100.0
1dd1ad42-d4cf-5828-a17e-fd3cdb2a921d,1,1,0,2,100.0
1da6d2aa-f688-520d-8ad9-6e3d9f25031e,1,1,0,2,100.0
1da39df3-cf08-53d5-b8b2-b3bcee59c131,1,1,0,2,100.0
1d6aadb4-b1e1-5dbd-879d-962bd10a9e62,1,1,0,2,100.0
1d5b0367-27c2-516a-b9b6-f1eeccfc87bb,1,1,0,2,100.0
1d2081c4-3345-5e80-a5b7-247f23450e06,1,1,0,2,100.0
1d163a2a-81df-5561-bb85-a02a33dda89d,1,1,0,2,100.0
1cd31157-3700-5a4b-bae2-3358da60bdaf,1,1,0,2,100.0
5d24ed5a-a8d4-533c-84c9-ed3647c59845,0,2,0,2,0.0
7d943693-e5f0-52e6-b0c0-da8050495cbf,1,1,0,2,100.0
70bd0516-92fe-5e20-b1d5-7bd543d8c407,1,1,0,2,100.0
6b4211ac-fdc3-532f-8c85-eb253f1ee96b,1,1,0,2,100.0
65b9e828-4def-5f99-afbb-aa4b34d73851,1,1,0,2,100.0
6b74dea1-4a6c-50d4-b166-debc654622f2,1,1,0,2,100.0
5f7257e8-8fc1-5863-853f-a78017185970,1,1,0,2,100.0
6b8a0f58-22cd-5c2b-9529-c23b45270171,1,1,0,2,100.0
71ca59c6-da8a-53f0-b901-cd0d5e3fa951,1,1,0,2,100.0
65bc095e-8516-5672-be3a-7cd2d29ad5d0,1,1,0,2,100.0
5f86ad60-5c3a-5996-8c4b-b32ccba46e6f,1,1,0,2,100.0
71d1f46d-1bb0-5dd8-85d5-ff8acf8cbca7,1,1,0,2,100.0
5fc3a7c8-8ea7-5bcc-bb33-79c020f14fea,1,1,0,2,100.0
65c4dfb5-b808-5258-91ed-8b25a0701744,1,1,0,2,100.0
6b95c216-5fe2-533c-951c-375482e4a935,1,1,0,2,100.0
7215b250-43e6-5bd3-b3c7-21c01cabc9d3,1,1,0,2,100.0
600fb29e-e704-5c97-9c97-2774985cc4d5,1,1,0,2,100.0
632e422a-a5c5-545a-a3a2-137347263bac,1,1,0,2,100.0
60236951-8ca2-5ff7-9442-ffaf07dff11d,1,1,0,2,100.0
6041386d-5db2-5956-9de6-c5900deaab07,1,1,0,2,100.0
67bf0b82-8707-5351-be04-6b10c4d6827f,1,1,0,2,100.0
65cca224-f177-565f-bc5f-094fb042a712,1,1,0,2,100.0
60491a22-c886-54bc-8618-2184c862a56b,0,2,0,2,0.0
677b24b6-ca59-571d-a33a-ff84aa8a48d6,1,1,0,2,100.0
6bb952aa-61d4-5bb7-b48e-d26f49eaffd5,1,1,0,2,100.0
6e5d05cd-2420-583d-9af3-0b4efce95b0c,1,1,0,2,100.0
6877107d-8d6e-5c33-9be2-800fad30afb6,1,1,0,2,100.0
6e05d32e-21ce-54bd-8d1d-b7b8e6411633,0,2,0,2,0.0
6e8fc4ee-81dc-5838-b6d8-7ade889be2df,1,1,0,2,100.0
652e0506-e934-5a82-a97a-8b3875d7a8ce,1,1,0,2,100.0
6efc975b-a409-5069-aff3-817a7dac94ce,1,1,0,2,100.0
692203e6-3920-5082-80a2-e50349ad5b35,1,1,0,2,100.0
6ecb39fc-f33f-5cb0-90c7-005075f0c383,1,1,0,2,100.0
6ebba40b-fa83-557e-8f12-64f636bd9bcc,1,1,0,2,100.0
6b288b2e-96fa-5aff-b493-a16a97bc507a,0,2,0,2,0.0
70fbbe11-3091-532f-93bc-3d550d14ec36,1,1,0,2,100.0
712d3edb-dae3-5154-ab77-1c111046380e,1,1,0,2,100.0
74805186-c41a-5abb-b72d-262932aaf861,1,1,0,2,100.0
5f39a890-c50e-5004-a1d4-91bcf46b7042,1,1,0,2,100.0
6eb5247c-4584-5a83-a65a-8f12affe537c,1,1,0,2,100.0
690e1f76-7d43-5c08-a999-7dc704c2236d,1,1,0,2,100.0
5f3bde6e-ee8a-545c-919d-cf2b5079d5d4,1,1,0,2,100.0
747f1791-40f4-5c75-9b25-41df411073e1,1,1,0,2,100.0
65984645-70f9-5158-b7f5-fc6e153fc689,1,1,0,2,100.0
6ea590a7-8964-5746-abcb-297a4b97472c,1,1,0,2,100.0
71613764-8dbc-5f35-a892-0f95a915ea0f,1,1,0,2,100.0
71a9c5a3-e5f8-5f9b-be4e-d94f3e629a22,1,1,0,2,100.0
5f56f4cc-a252-5f31-80b8-749d2f740714,1,1,0,2,100.0
746f7e55-e2ae-5e29-a598-27c6030c4786,1,1,0,2,100.0
6895b257-87fe-5e05-a487-e65dc4de5066,1,1,0,2,100.0
65d45131-ec44-5adc-9d19-70186d27067f,1,1,0,2,100.0
63286f9c-7337-5671-acf1-f1afe41c8313,1,1,0,2,100.0
69483176-24d7-5c0f-9368-133c1a861ba6,1,1,0,2,100.0
6708b915-b409-51d6-bbb3-06dad5227493,0,2,0,2,0.0
6c934e5b-b4a1-52cf-a8d8-d424576bbc85,1,1,0,2,100.0
66259a19-9159-542b-82b3-4114ea10c3f0,1,1,0,2,100.0
73a74c87-aa5a-4656-87c5-0818b6971000,1,1,0,2,100.0
6d33c4f1-d950-53a0-a1af-a289598326af,1,1,0,2,100.0
6215808c-319f-5e4e-8160-3b3889e6828c,1,1,0,2,100.0
6cd9def8-dc21-5d69-966f-f0147f42b9d0,0,2,0,2,0.0
73195786-4a48-5dac-a35e-1fa7af04af0b,1,1,0,2,100.0
62193184-715c-5078-a9fe-59d8341adda5,1,1,0,2,100.0
62b8080d-0264-4bfb-96d3-d7862c321795,0,1,1,2,0.0
6668a194-bc41-42da-b1af-535d25fcb7f0,1,1,0,2,100.0
6233c082-2b44-5a06-ae3c-46fca0532650,0,2,0,2,0.0
6cee56f9-3c4f-5f94-a1ad-0a0647770252,1,1,0,2,100.0
731f4d36-cad0-5091-803f-98ac1cefeec3,0,2,0,2,0.0
7372d538-57d9-5a99-93ec-8c7aebab6be5,1,1,0,2,100.0
665352ee-7c14-59d1-bedf-b9c96c759f2f,1,1,0,2,100.0
6d2a6332-e20b-54ac-9fbc-1a9596891daf,1,1,0,2,100.0
6d060e9f-e5ae-5040-9283-e7dcd67aea50,0,2,0,2,0.0
7336aca0-0891-5029-944d-f31a26e47a00,1,1,0,2,100.0
665e6562-9c9c-5c90-a159-ed1d4a61a61c,1,1,0,2,100.0
6d29680b-1d1c-5783-8ab5-a2c57b269886,0,2,0,2,0.0
7335e9b7-d4ff-50c6-b5b8-87b6a2a46b6b,1,1,0,2,100.0
73e9784b-e19b-5f6a-a6ee-9e906d3bded9,1,1,0,2,100.0
6c83f4e7-2f85-5238-b4c3-dcafd988f1ea,1,1,0,2,100.0
6326c465-09b5-5afb-981b-772a6a592889,0,2,0,2,0.0
6c81a57d-2b5d-5858-afaa-5723b7ea9bba,1,1,0,2,100.0
72607073-2a28-524d-9505-dcfc0fd3ec72,1,1,0,2,100.0
60acf581-86fa-5e3a-ab62-b75cf8275f36,1,1,0,2,100.0
6bdcbc96-e287-5034-99e6-452032e0bc53,1,1,0,2,100.0
65f96010-b7e4-5a1a-ad68-1d3dac083072,1,1,0,2,100.0
60bf6343-9523-532c-81e9-64f8e0571084,1,1,0,2,100.0
60f56b52-ce6c-55e3-84c6-cbff2e51b680,1,1,0,2,100.0
6df50ce5-51ef-5cdb-a75a-77e08f54319e,1,1,0,2,100.0
6ded4cf9-ac4b-5bbd-a844-2f90496af59f,0,2,0,2,0.0
611d3863-017b-5851-94e8-7e5a42f55e3a,1,1,0,2,100.0
741b6c94-9617-5813-846f-ada3d5eb5bad,1,1,0,2,100.0
6144af58-ccb9-5167-93df-e81477db1d72,1,1,0,2,100.0
6758e58b-35d9-4730-a501-6c595319d550,0,2,0,2,0.0
674de59e-4102-5507-8796-653e4715b85a,1,1,0,2,100.0
66039cfc-95e4-5465-9f74-92fe985f0c51,1,1,0,2,100.0
6157c558-f861-567b-9963-7f5eb13532c1,1,1,0,2,100.0
6c34db84-4519-5c52-8bbb-e175d35645b2,1,1,0,2,100.0
6611be29-956b-56d5-9f6b-987aa9afc725,1,1,0,2,100.0
741717a2-90e9-5e87-9117-e7ff015e91a7,1,1,0,2,100.0
661614f3-4659-5d75-8ddf-2c9e59199bf2,1,1,0,2,100.0
7413315d-4bb0-5bf8-9940-21af0af80126,1,1,0,2,100.0
6197de2a-845b-5a6d-a69b-00ed27169c45,1,1,0,2,100.0
638cf185-dac2-5a6b-9d71-717a42b38ae9,1,1,0,2,100.0
63432a66-a348-56bb-a3c4-61f97fccffae,1,1,0,2,100.0
629480c6-20f4-5c4b-bedf-5fa7152db76a,1,1,0,2,100.0
7512e396-6e95-5594-8533-3989eb38fefd,1,1,0,2,100.0
63a40951-942c-577a-9d33-723ab21f76cb,1,1,0,2,100.0
6fb762e7-1fa8-5d73-9f3e-ff0674168f60,1,1,0,2,100.0
696bac76-6404-5175-babe-231e3119329c,1,1,0,2,100.0
5de23479-f66d-4887-b5f2-6399b195341d,0,1,1,2,0.0
6a87e5ff-07e9-5ec2-a012-e0dde5d9ffe4,1,1,0,2,100.0
5eacbd21-620d-5bee-bc1b-956f8f891b40,0,2,0,2,0.0
752eb1db-2dac-5c8d-9f01-98728ab500cd,1,1,0,2,100.0
7615bac1-37f8-531c-9307-ae7000934452,1,1,0,2,100.0
6ae2f4d5-2896-5c06-b6f5-4871351ecc6e,0,2,0,2,0.0
7541fd1b-0cd0-54e1-ad3e-87302720b392,1,1,0,2,100.0
69715d06-1110-5502-9beb-42a10be1575b,1,1,0,2,100.0
6fe63e28-1d7c-534a-8329-58cf02a1f7ea,1,1,0,2,100.0
6ad602d0-6600-57c5-9abd-68d3897c4911,0,2,0,2,0.0
70d095ff-24af-53ef-937f-922e70c9eb16,1,1,0,2,100.0
69da79e5-ab49-579f-923f-f913537f72d7,1,1,0,2,100.0
646f38cc-ff2b-5d01-99c6-f7614d1b7f65,1,1,0,2,100.0
5e7bbced-c273-5333-b553-44e53b9beacf,1,1,0,2,100.0
6ad1646f-fd61-59a1-ae90-cd6756ec2db0,1,1,0,2,100.0
698c0a48-e124-507f-a74c-d62760e2bc38,1,1,0,2,100.0
70316f08-c4ac-5966-b934-b7dbbe6fd073,1,1,0,2,100.0
6a948d7d-f152-56bd-afa2-280d6e25d339,1,1,0,2,100.0
75da2c94-4b94-59a7-a274-5855c69cf324,1,1,0,2,100.0
75bb1a65-ed6d-5871-bc7e-29f680c0392b,1,1,0,2,100.0
69ab5ee4-f54f-5be1-bfcc-779885011a98,1,1,0,2,100.0
63a4aa5f-3e91-5cc3-a59f-3143b6edf201,1,1,0,2,100.0
7078ba65-cf24-5afe-821d-be0b1fadeafd,1,1,0,2,100.0
6447f68e-8157-5f4c-bb15-1c545087ddeb,1,1,0,2,100.0
6acdc20c-837d-5865-9a80-c8be0d182bbb,1,1,0,2,100.0
5e6c612c-0672-4b78-8a3a-11c1e2dcaf43,1,1,0,2,100.0
5eae439a-effa-59dc-8fd6-06d4e8a0b049,1,1,0,2,100.0
6f257f2c-9dc3-5f98-8203-7c7d7688b769,1,1,0,2,100.0
69cf88d3-67ac-5dfc-b14e-30037d7b4247,1,1,0,2,100.0
5da8d690-a05f-5c03-ae2a-133b0a62bd14,1,1,0,2,100.0
74c9d455-2242-5317-8bf7-158cb4caddaf,1,1,0,2,100.0
74b28f68-f5e7-5fdd-825c-89db0c338f4f,1,1,0,2,100.0
639c6a09-0ef8-59e2-abe0-314272a220e2,1,1,0,2,100.0
5eb160ce-3bda-51d8-9d18-dad7517ae624,1,1,0,2,100.0
69684313-15d0-53ad-b36d-bd9d2a6f88c6,1,1,0,2,100.0
694de351-5de0-547b-9eac-d2dab7605f2c,1,1,0,2,100.0
6a4e82bd-0465-5d98-8fce-2201eacdb6a9,1,1,0,2,100.0
6f74b833-294b-5ba5-8a46-4d8765f15f05,1,1,0,2,100.0
63dbad5f-e1f7-5a14-9c68-531a8dcf827a,1,1,0,2,100.0
6a282bb3-ee78-5a5d-ad2b-7f14c43c9835,1,1,0,2,100.0
6aea31f0-0b0b-5ab1-835a-13f943788cd5,1,1,0,2,100.0
5ecef19b-73c6-55f1-865e-95cb79f9eb15,1,1,0,2,100.0
6f22cd2f-585e-5e67-97ab-d9d5b845f5a5,0,2,0,2,0.0
63f7f5c6-294b-5c3b-ac03-2e43038b5c55,1,1,0,2,100.0
6a0f3569-5e7e-592e-a6ab-7733f7bd8530,1,1,0,2,100.0
6f1d560c-e0cd-59fe-9c4a-599798d4fa62,1,1,0,2,100.0
6b05f01f-41df-502d-8248-b4bc012c6593,1,1,0,2,100.0
e505be21-bc5a-5ff8-9b78-d29219c09383,0,1,0,1,0.0
6de7a3ad-9d54-541c-a99c-b8e75e81b0ce,0,1,0,1,0.0
7fb31ff7-5805-5d68-a648-8229b57e6957,0,1,0,1,0.0
e3d3fd81-8697-58b9-9bb0-8bbfa403b279,0,1,0,1,0.0
1749bd58-cf56-5b28-82d5-84becc834086,0,1,0,1,0.0
dc4811a9-a571-4d94-9d0b-dc16e396cc28,0,1,0,1,0.0
16f05dd9-b0fc-5dad-86b2-2a7bdeffa5bf,0,1,0,1,0.0
6deb0c35-f94b-5878-8e6e-7571fde37461,0,1,0,1,0.0
7e20b4a0-a66a-5bd2-99eb-27846f1d4e2d,0,1,0,1,0.0
de08e524-ab72-523e-81c3-003cae29dd2a,0,1,0,1,0.0
7e274adc-c485-5c06-8f32-0382302a6b03,0,1,0,1,0.0
de47ad1b-154d-58e5-ab11-4e97db1300a7,0,1,0,1,0.0
ddb1e7eb-ff95-5a2f-9869-2205e1327ba4,0,1,0,1,0.0
1733b4bb-1870-5377-862a-e63de1f94e8c,0,1,0,1,0.0
80693245-0a24-491b-a1fd-68265b8d0679,0,1,0,1,0.0
1710be1f-8ed3-5356-a6d9-b86ea19c964b,0,1,0,1,0.0
163760eb-ea13-5287-bef4-57cc198bf942,0,1,0,1,0.0
6f6bbf0a-1381-53b9-aadc-740f953c5baf,0,1,0,1,0.0
6f2d2250-112e-5468-a097-f30c3ee05c22,0,1,0,1,0.0
dce7d38b-070e-5062-893a-470f7acd0adc,0,1,0,1,0.0
1673d644-dccd-557d-bd69-30740419e915,0,1,0,1,0.0
804d6bf9-35d2-597d-ba0d-2131c73be864,0,1,0,1,0.0
7df93744-03c4-5ba7-bc00-1afda43e834f,0,1,0,1,0.0
e3f3d7ad-8e14-5d05-9361-aa4249d61b64,0,1,0,1,0.0
1d5a466e-f277-57e6-9baa-08f434ca4a28,0,1,0,1,0.0
dc9e3a46-2dcc-5c19-a1ec-8c50e1774480,0,1,0,1,0.0
7dfab4ba-671e-5778-bc31-3c80bf430f3f,0,1,0,1,0.0
6d4fabf1-a784-5ff6-b82a-5f9ab3708bc6,0,1,0,1,0.0
dcdd208b-8cc5-573b-9c91-2205ccac31e8,0,1,0,1,0.0
deb40be7-ea75-53e5-8e8c-2801fcafc744,0,1,0,1,0.0
dc8cd66d-6b90-51da-b957-e4e692d4641f,0,1,0,1,0.0
1d78f7da-31b7-5264-8d6a-6c2f2c26a067,0,1,0,1,0.0
e3e5d257-eae9-5ee8-ae43-f83fbaffe5eb,0,1,0,1,0.0
16c731ca-4d35-52a0-a534-864207960f57,0,1,0,1,0.0
80120ecc-f919-5c5b-a56d-2aedec9df227,0,1,0,1,0.0
8006b84c-472d-5037-9ae0-01d61f978870,0,1,0,1,0.0
7fe6b644-0665-503e-bdde-11224ee62b74,0,1,0,1,0.0
dc704c02-d0fb-5596-8e85-26796e8f5dbd,0,1,0,1,0.0
7ded2966-1f1d-547f-9b2a-0fff08393c86,0,1,0,1,0.0
dc6ee64e-b03b-5029-83ba-3dc9772bad89,0,1,0,1,0.0
ddaf998b-4d0b-5e0c-9cb4-720f05937b31,0,1,0,1,0.0
e4f830a1-2bf1-5a9c-8f10-184983c407a4,0,1,0,1,0.0
e451e6ed-8c26-56a3-8804-20a5d2a8908e,0,1,0,1,0.0
dc4e9af3-bec8-55ae-b693-04e4b8176ce1,0,1,0,1,0.0
16cadbb8-0f09-5ff9-9f49-90ca1290f796,0,1,0,1,0.0
e1d532fe-393a-5ecd-9bd0-fbf210af1443,0,1,0,1,0.0
deb5f378-151e-5097-a853-daceb5487fef,0,1,0,1,0.0
e0b6d10f-9374-57fa-b071-2b6431b0afc8,0,1,0,1,0.0
1abfd37a-5105-5f7e-b2a0-f52d95e515ae,0,1,0,1,0.0
e030a470-7bac-5d79-b3d2-873070a5e3b4,0,1,0,1,0.0
